IDOrder,IDrestaurant,IDclient,date,heure,modepaiement,remise,IDcaissier,etatpaiement
C9642,R2,1,2024-02-22,15:19:00,Cash,10,3,0
C9643,R2,1,2024-02-22,15:17:00,Card,0,2,0
C9644,R2,1,2024-02-22,13:20:00,Cash,0,1,1
C9645,R2,1,2024-02-22,23:23:00,Card,0,1,0
C9646,R2,1,2024-02-22,15:18:00,Card,20,2,0
C9647,R2,1,2024-02-22,14:20:00,Card,999,2,0
C9648,R2,1,2024-02-22,14:17:00,Cash,10,2,0
C9649,R2,1,2024-02-22,16:37:00,Cash,0,2,1
C9650,R2,1,2024-02-22,19:31:00,Card,0,1,0
C9651,R2,1,2024-02-22,10:09:00,Card,0,3,0
C9652,R2,1,2024-02-22,17:33:00,Card,40,2,0
C9653,R2,1,2024-02-22,19:35:00,Card,20,1,0
C9654,R2,1,2024-02-22,13:52:00,Card,0,3,0
C9655,R2,1,2024-02-22,17:56:00,Cash,0,1,1
C9656,R2,1,2024-02-22,10:24:00,Card,30,3,0
C9657,R2,1,2024-02-22,16:40:00,Cash,999,2,1
C9658,R2,1,2024-02-22,22:38:00,Cash,0,1,1
C9659,R2,1,2024-02-22,14:00:00,Card,20,1,1
C9660,R2,1,2024-02-22,16:35:00,Cash,30,3,0
C9661,R2,1,2024-02-22,13:06:00,Cash,0,2,0
C9662,R2,1,2024-02-22,23:51:00,Cash,0,2,0
C9663,R2,1,2024-02-22,17:23:00,Cash,10,1,1
C9664,R2,1,2024-02-22,10:05:00,Card,0,3,0
C9665,R2,1,2024-02-22,17:19:00,Cash,30,3,1
C9666,R2,1,2024-02-22,22:35:00,Card,0,2,0
C9667,R2,1,2024-02-22,23:10:00,Card,40,2,0
C9668,R2,1,2024-02-22,19:35:00,Card,0,1,1
C9669,R2,1,2024-02-22,22:32:00,Cash,30,3,0
C9670,R2,1,2024-02-22,21:25:00,Cash,0,1,1
C9671,R2,1,2024-02-22,20:40:00,Card,30,3,0
C9672,R2,1,2024-02-22,21:13:00,Cash,10,1,0
C9673,R2,1,2024-02-22,23:29:00,Card,20,3,1
C9674,R2,1,2024-02-22,20:30:00,Card,20,2,0
C9675,R2,1,2024-02-22,14:26:00,Cash,0,1,0
C9676,R2,1,2024-02-23,13:34:00,Cash,40,2,0
C9677,R2,1,2024-02-23,13:37:00,Card,10,1,0
C9678,R2,1,2024-02-23,17:26:00,Card,10,3,0
C9679,R2,1,2024-02-23,17:27:00,Card,10,2,1
C9680,R2,1,2024-02-23,19:36:00,Cash,30,2,1
C9681,R2,1,2024-02-23,16:28:00,Card,30,1,1
C9682,R2,1,2024-02-23,18:45:00,Cash,0,2,0
C9683,R2,1,2024-02-23,17:04:00,Card,0,1,0
C9684,R2,1,2024-02-23,12:23:00,Cash,10,2,0
C9685,R2,1,2024-02-23,17:41:00,Card,40,3,0
C9686,R2,1,2024-02-23,20:15:00,Card,20,1,0
C9687,R2,1,2024-02-23,16:30:00,Card,0,2,0
C9688,R2,1,2024-02-23,20:46:00,Card,0,3,1
C9689,R2,1,2024-02-23,14:09:00,Cash,0,2,0
C9690,R2,1,2024-02-23,21:57:00,Cash,0,1,0
C9691,R2,1,2024-02-23,23:44:00,Card,20,2,0
C9692,R2,1,2024-02-23,20:23:00,Card,10,1,1
C9693,R2,1,2024-02-23,15:33:00,Cash,0,2,0
C9694,R2,1,2024-02-23,16:19:00,Card,10,2,1
C9695,R2,1,2024-02-23,20:55:00,Card,0,2,1
C9696,R2,1,2024-02-23,22:00:00,,0,2,0
C9697,R2,1,2024-02-23,21:03:00,Cash,0,3,0
C9698,R2,1,2024-02-23,17:34:00,Card,20,2,1
C9699,R2,1,2024-02-23,10:21:00,Cash,10,3,0
C9700,R2,1,2024-02-23,21:13:00,Cash,0,3,0
C9701,R2,1,2024-02-23,19:46:00,Cash,0,1,1
C9702,R2,1,2024-02-23,17:06:00,Cash,30,2,0
C9703,R2,1,2024-02-23,18:58:00,Card,30,3,0
C9704,R2,1,2024-02-23,14:55:00,Cash,0,1,0
C9705,R2,1,2024-02-23,17:17:00,Card,10,2,1
C9706,R2,1,2024-02-23,17:42:00,Card,0,2,1
C9707,R2,1,2024-02-23,22:18:00,Cash,0,2,0
C9708,R2,1,2024-02-23,12:20:00,Card,30,2,1
C9709,R2,1,2024-02-23,18:09:00,Card,10,3,1
C9710,R2,1,2024-02-23,12:25:00,Cash,40,2,0
C9711,R2,1,2024-02-23,16:16:00,Card,0,3,0
C9712,R2,1,2024-02-23,17:32:00,Card,10,1,0
C9713,R2,1,2024-02-23,17:36:00,Cash,20,3,1
C9714,R2,1,2024-02-23,12:20:00,Cash,10,1,1
C9715,R2,1,2024-02-23,10:16:00,Cash,20,1,1
C9716,R2,1,2024-02-23,15:52:00,Card,20,3,0
C9717,R2,1,2024-02-23,13:16:00,Card,10,1,0
C9718,R2,1,2024-02-23,12:08:00,,0,1,1
C9719,R2,1,2024-02-23,14:25:00,Cash,0,1,1
C9720,R2,1,2024-02-23,18:45:00,Card,0,1,1
C9721,R2,1,2024-02-23,20:14:00,Cash,0,1,0
C9722,R2,1,2024-02-23,10:50:00,,0,3,0
C9723,R2,1,2024-02-23,20:36:00,Card,0,1,1
C9724,R2,1,2024-02-23,10:26:00,Card,10,1,1
C9725,R2,1,2024-02-23,17:52:00,Card,20,1,0
C9726,R2,1,2024-02-23,22:49:00,Cash,0,3,0
C9727,R2,1,2024-02-23,22:48:00,Cash,0,3,1
C9728,R2,1,2024-02-23,23:15:00,Cash,0,1,0
C9729,R2,1,2024-02-23,11:22:00,,0,3,1
C9730,R2,1,2024-02-23,10:22:00,Cash,0,1,0
C9731,R2,1,2024-02-23,23:37:00,Card,40,2,1
C9732,R2,1,2024-02-23,19:20:00,Cash,0,3,1
C9733,R2,1,2024-02-23,18:23:00,Cash,20,1,1
C9734,R2,1,2024-02-23,19:46:00,Cash,0,1,1
C9735,R2,1,2024-02-23,12:42:00,Cash,40,3,1
C9736,R2,1,2024-02-23,14:36:00,Cash,0,2,0
C9737,R2,1,2024-02-23,16:54:00,Card,0,3,1
C9738,R2,1,2024-02-23,11:02:00,Cash,10,2,1
C9739,R2,1,2024-02-23,11:25:00,Cash,0,2,0
C9740,R2,1,2024-02-23,19:17:00,Cash,0,1,0
C9741,R2,1,2024-02-24,17:23:00,Cash,0,2,1
C9742,R2,1,2024-02-24,12:00:00,Cash,0,2,1
C9743,R2,1,2024-02-24,11:28:00,Card,0,1,1
C9744,R2,1,2024-02-24,15:34:00,Cash,40,1,1
C9745,R2,1,2024-02-24,20:41:00,Card,40,2,0
C9746,R2,1,2024-02-24,20:47:00,Cash,0,2,1
C9747,R2,1,2024-02-24,23:35:00,Card,0,2,1
C9748,R2,1,2024-02-24,14:22:00,Cash,0,3,1
C9749,R2,1,2024-02-24,19:29:00,Cash,10,1,0
C9750,R2,1,2024-02-24,17:44:00,Cash,30,2,1
C9751,R2,1,2024-02-24,14:39:00,Card,20,3,0
C9752,R2,1,2024-02-24,23:27:00,Card,10,2,0
C9753,R2,1,2024-02-24,14:20:00,Card,30,1,1
C9754,R2,1,2024-02-24,20:04:00,Card,0,1,0
C9755,R2,1,2024-02-24,19:00:00,Cash,20,2,1
C9756,R2,1,2024-02-24,19:06:00,Card,0,1,0
C9757,R2,1,2024-02-24,10:54:00,Card,30,3,1
C9758,R2,1,2024-02-24,18:09:00,Cash,0,1,1
C9759,R2,1,2024-02-24,18:09:00,Card,0,2,1
C9760,R2,1,2024-02-24,10:44:00,Cash,0,3,0
C9761,R2,1,2024-02-24,16:01:00,Card,0,2,1
C9762,R2,1,2024-02-24,19:55:00,Card,0,1,0
C9763,R2,1,2024-02-24,15:34:00,,0,2,1
C9764,R2,1,2024-02-24,20:11:00,Cash,40,1,1
C9765,R2,1,2024-02-24,15:56:00,Card,0,1,1
C9766,R2,1,2024-02-24,23:01:00,Cash,0,1,1
C9767,R2,1,2024-02-24,23:20:00,Cash,20,1,1
C9768,R2,1,2024-02-24,17:08:00,Card,10,3,0
C9769,R2,1,2024-02-24,18:31:00,Card,20,1,0
C9770,R2,1,2024-02-24,12:58:00,Cash,0,3,1
C9771,R2,1,2024-02-24,18:16:00,Card,40,1,1
C9772,R2,1,2024-02-24,15:51:00,Card,0,1,1
C9773,R2,1,2024-02-24,18:53:00,Cash,20,3,1
C9774,R2,1,2024-02-24,11:44:00,Cash,0,3,1
C9775,R2,1,2024-02-24,20:33:00,Cash,0,2,1
C9776,R2,1,2024-02-24,10:11:00,Card,10,1,0
C9777,R2,1,2024-02-24,21:34:00,Card,10,1,0
C9778,R2,1,2024-02-24,11:25:00,Card,0,3,0
C9779,R2,1,2024-02-24,19:25:00,Card,0,1,1
C9780,R2,1,2024-02-24,16:57:00,Cash,20,1,1
C9781,R2,1,2024-02-24,17:31:00,,0,1,1
C9782,R2,1,2024-02-24,20:44:00,Cash,20,1,0
C9783,R2,1,2024-02-24,19:47:00,Card,30,1,1
C9784,R2,1,2024-02-24,10:17:00,Cash,20,1,0
C9785,R2,1,2024-02-24,13:04:00,,0,1,1
C9786,R2,1,2024-02-24,23:41:00,Cash,0,3,1
C9787,R2,1,2024-02-24,23:36:00,Cash,0,1,1
C9788,R2,1,2024-02-24,18:51:00,Cash,0,1,1
C9789,R2,1,2024-02-24,15:58:00,Cash,0,3,0
C9790,R2,1,2024-02-24,18:32:00,Card,40,2,0
C9791,R2,1,2024-02-24,21:34:00,Cash,0,1,1
C9792,R2,1,2024-02-24,16:15:00,Cash,20,3,1
C9793,R2,1,2024-02-24,22:40:00,Card,0,2,0
C9794,R2,1,2024-02-24,20:36:00,Cash,0,3,1
C9795,R2,1,2024-02-24,16:51:00,Cash,40,1,1
C9796,R2,1,2024-02-24,21:10:00,Cash,40,3,0
C9797,R2,1,2024-02-24,20:16:00,Card,40,2,1
C9798,R2,1,2024-02-24,20:45:00,Card,0,2,0
C9799,R2,1,2024-02-24,10:18:00,Card,0,2,1
C9800,R2,1,2024-02-24,18:46:00,Cash,0,2,0
C9801,R2,1,2024-02-24,17:45:00,Cash,10,1,1
C9802,R2,1,2024-02-24,19:55:00,Cash,0,2,0
C9803,R2,1,2024-02-24,21:49:00,Card,0,2,1
C9804,R2,1,2024-02-24,16:28:00,Card,999,3,0
C9805,R2,1,2024-02-24,10:40:00,Card,0,3,0
C9806,R2,1,2024-02-24,19:31:00,Cash,10,3,0
C9807,R2,1,2024-02-24,14:04:00,Cash,0,3,0
C9808,R2,1,2024-02-24,13:05:00,Cash,0,2,0
C9809,R2,1,2024-02-24,21:39:00,Card,0,3,1
C9810,R2,1,2024-02-24,18:45:00,Cash,0,3,0
C9811,R2,1,2024-02-24,15:31:00,Card,20,1,1
C9812,R2,1,2024-02-24,14:20:00,Cash,20,1,0
C9813,R2,1,2024-02-24,12:36:00,Card,0,3,1
C9814,R2,1,2024-02-24,15:10:00,Cash,10,1,0
C9815,R2,1,2024-02-24,13:51:00,Cash,40,3,0
C9816,R2,1,2024-02-24,23:52:00,Cash,0,3,0
C9817,R2,1,2024-02-24,21:56:00,Card,0,3,1
C9818,R2,1,2024-02-24,12:09:00,Card,0,2,1
C9819,R2,1,2024-02-24,18:18:00,Card,0,3,1
C9820,R2,1,2024-02-24,11:22:00,Card,0,3,1
C9821,R2,1,2024-02-24,16:11:00,Card,40,1,1
C9822,R2,1,2024-02-24,22:10:00,Card,30,3,1
C9823,R2,1,2024-02-24,19:10:00,Card,0,1,1
C9824,R2,1,2024-02-24,20:34:00,Card,10,3,1
C9825,R2,1,2024-02-24,14:43:00,Card,0,3,1
C9826,R2,1,2024-02-24,12:57:00,Card,20,3,1
C9827,R2,1,2024-02-24,19:37:00,Card,0,1,1
C9828,R2,1,2024-02-24,22:39:00,Card,999,2,0
C9829,R2,1,2024-02-24,13:09:00,Card,30,1,1
C9830,R2,1,2024-02-24,18:07:00,Cash,0,3,0
C9831,R2,1,2024-02-24,23:00:00,Card,30,2,0
C9832,R2,1,2024-02-24,11:56:00,Cash,40,2,1
C9833,R2,1,2024-02-24,16:50:00,Cash,0,3,0
C9834,R2,1,2024-02-24,11:33:00,Cash,10,2,0
C9835,R2,1,2024-02-24,13:28:00,Card,0,1,0
C9836,R2,1,2024-02-24,23:50:00,Cash,40,1,1
C9837,R2,1,2024-02-24,17:52:00,Card,0,3,1
C9838,R2,1,2024-02-24,23:33:00,Card,0,1,1
C9839,R2,1,2024-02-24,12:42:00,Card,10,2,1
C9840,R2,1,2024-02-24,20:56:00,Cash,30,2,0
C9841,R2,1,2024-02-24,23:45:00,Cash,0,2,0
C9842,R2,1,2024-02-24,14:54:00,Card,0,2,0
C9843,R2,1,2024-02-24,20:11:00,Card,40,3,0
C9844,R2,1,2024-02-24,21:15:00,Cash,40,3,1
C9845,R2,1,2024-02-24,17:20:00,Cash,0,3,1
C9846,R2,1,2024-02-25,16:39:00,Card,40,3,0
C9847,R2,1,2024-02-25,12:17:00,Cash,0,1,0
C9848,R2,1,2024-02-25,16:57:00,Cash,0,3,0
C9849,R2,1,2024-02-25,22:22:00,Cash,0,1,1
C9850,R2,1,2024-02-25,13:36:00,Card,0,3,1
C9851,R2,1,2024-02-25,20:32:00,Card,0,2,1
C9852,R2,1,2024-02-25,18:46:00,Cash,0,1,1
C9853,R2,1,2024-02-25,11:06:00,Cash,30,1,1
C9854,R2,1,2024-02-25,21:29:00,Card,40,3,0
C9855,R2,1,2024-02-25,15:29:00,Cash,40,3,1
C9856,R2,1,2024-02-25,15:07:00,Cash,10,1,0
C9857,R2,1,2024-02-25,20:09:00,Card,0,3,1
C9858,R2,1,2024-02-25,21:06:00,Card,20,3,0
C9859,R2,1,2024-02-25,19:59:00,Card,0,1,1
C9860,R2,1,2024-02-25,23:17:00,Cash,10,2,0
C9861,R2,1,2024-02-25,14:31:00,Card,0,3,1
C9862,R2,1,2024-02-25,22:09:00,Cash,0,1,0
C9863,R2,1,2024-02-25,22:48:00,Card,0,1,0
C9864,R2,1,2024-02-25,23:55:00,Card,0,1,0
C9865,R2,1,2024-02-25,22:58:00,Card,0,3,0
C9866,R2,1,2024-02-25,11:53:00,Card,0,3,1
C9867,R2,1,2024-02-25,15:17:00,Card,0,2,0
C9868,R2,1,2024-02-25,18:21:00,Card,30,1,0
C9869,R2,1,2024-02-25,19:38:00,Card,0,2,0
C9870,R2,1,2024-02-25,15:30:00,Card,0,3,1
C9871,R2,1,2024-02-25,11:21:00,Cash,0,1,0
C9872,R2,1,2024-02-25,20:02:00,Card,30,1,1
C9873,R2,1,2024-02-25,22:21:00,Card,0,3,0
C9874,R2,1,2024-02-25,22:25:00,Card,40,3,1
C9875,R2,1,2024-02-25,15:28:00,Card,0,1,1
C9876,R2,1,2024-02-25,11:24:00,Cash,0,3,1
C9877,R2,1,2024-02-25,12:21:00,Cash,0,3,1
C9878,R2,1,2024-02-25,17:31:00,Cash,10,3,0
C9879,R2,1,2024-02-25,17:15:00,Card,40,2,0
C9880,R2,1,2024-02-25,17:00:00,Cash,0,3,1
C9881,R2,1,2024-02-26,20:11:00,Cash,30,1,0
C9882,R2,1,2024-02-26,14:10:00,Card,0,1,1
C9883,R2,1,2024-02-26,14:34:00,Card,0,2,1
C9884,R2,1,2024-02-26,23:40:00,Cash,0,1,0
C9885,R2,1,2024-02-26,11:42:00,Cash,20,2,0
C9886,R2,1,2024-02-26,20:00:00,Cash,30,2,0
C9887,R2,1,2024-02-26,14:52:00,Card,0,3,1
C9888,R2,1,2024-02-26,15:27:00,Cash,0,3,0
C9889,R2,1,2024-02-26,21:48:00,Cash,40,1,1
C9890,R2,1,2024-02-26,23:38:00,Card,0,1,0
C9891,R2,1,2024-02-26,17:09:00,Cash,40,3,0
C9892,R2,1,2024-02-26,17:46:00,Card,20,1,1
C9893,R2,1,2024-02-26,22:03:00,Cash,0,1,1
C9894,R2,1,2024-02-26,11:57:00,Card,0,2,1
C9895,R2,1,2024-02-26,15:36:00,Card,10,3,1
C9896,R2,1,2024-02-26,15:15:00,,30,2,0
C9897,R2,1,2024-02-26,18:02:00,Card,0,2,0
C9898,R2,1,2024-02-26,23:26:00,Cash,0,1,1
C9899,R2,1,2024-02-26,10:27:00,Card,40,3,0
C9900,R2,1,2024-02-26,11:09:00,Cash,0,1,0
C9901,R2,1,2024-02-26,11:47:00,Card,10,1,0
C9902,R2,1,2024-02-26,18:43:00,Cash,0,3,1
C9903,R2,1,2024-02-26,11:44:00,Card,0,3,0
C9904,R2,1,2024-02-26,15:20:00,Cash,0,2,1
C9905,R2,1,2024-02-26,14:28:00,Cash,30,2,1
C9906,R2,1,2024-02-26,17:27:00,Card,40,2,0
C9907,R2,1,2024-02-26,21:45:00,Cash,0,2,0
C9908,R2,1,2024-02-26,16:59:00,Card,0,1,1
C9909,R2,1,2024-02-26,11:40:00,,10,2,1
C9910,R2,1,2024-02-26,21:50:00,Card,0,3,1
C9911,R2,1,2024-02-26,19:17:00,Cash,40,1,1
C9912,R2,1,2024-02-26,13:00:00,Card,20,2,0
C9913,R2,1,2024-02-26,10:02:00,Card,999,3,0
C9914,R2,1,2024-02-26,10:34:00,Card,0,3,0
C9915,R2,1,2024-02-26,20:00:00,Card,0,1,1
C9916,R2,1,2024-02-27,12:52:00,Cash,0,1,1
C9917,R2,1,2024-02-27,22:38:00,Cash,10,1,0
C9918,R2,1,2024-02-27,10:03:00,Card,20,2,0
C9919,R2,1,2024-02-27,23:51:00,Card,20,3,0
C9920,R2,1,2024-02-27,23:49:00,Cash,0,1,1
C9921,R2,1,2024-02-27,14:45:00,Cash,0,2,1
C9922,R2,1,2024-02-27,22:14:00,Cash,20,3,1
C9923,R2,1,2024-02-27,13:16:00,Cash,30,3,1
C9924,R2,1,2024-02-27,11:00:00,Card,0,2,1
C9925,R2,1,2024-02-27,10:24:00,Cash,0,3,0
C9926,R2,1,2024-02-27,19:00:00,Cash,0,1,1
C9927,R2,1,2024-02-27,16:10:00,Card,40,2,1
C9928,R2,1,2024-02-27,10:36:00,Card,0,3,1
C9929,R2,1,2024-02-27,18:27:00,Cash,0,3,0
C9930,R2,1,2024-02-27,16:59:00,Card,0,1,1
C9931,R2,1,2024-02-27,13:37:00,Card,40,3,0
C9932,R2,1,2024-02-27,21:57:00,Card,0,1,0
C9933,R2,1,2024-02-27,20:25:00,Card,0,2,1
C9934,R2,1,2024-02-27,22:30:00,Card,0,2,0
C9935,R2,1,2024-02-27,21:10:00,Cash,0,2,1
C9936,R2,1,2024-02-27,13:05:00,Cash,0,1,0
C9937,R2,1,2024-02-27,13:19:00,Cash,30,2,0
C9938,R2,1,2024-02-27,20:28:00,Card,30,3,1
C9939,R2,1,2024-02-27,22:11:00,Card,20,1,0
C9940,R2,1,2024-02-27,14:22:00,Cash,10,2,1
C9941,R2,1,2024-02-27,18:14:00,Card,999,1,1
C9942,R2,1,2024-02-27,12:00:00,Cash,10,1,0
C9943,R2,1,2024-02-27,12:04:00,Cash,30,2,1
C9944,R2,1,2024-02-27,19:10:00,Card,30,2,0
C9945,R2,1,2024-02-27,16:49:00,Cash,30,3,0
C9946,R2,1,2024-02-27,19:20:00,Cash,0,2,0
C9947,R2,1,2024-02-27,16:38:00,Card,0,3,0
C9948,R2,1,2024-02-27,19:53:00,Cash,20,1,0
C9949,R2,1,2024-02-27,22:12:00,Card,30,3,0
C9950,R2,1,2024-02-27,14:52:00,Cash,0,1,0
C9951,R2,1,2024-02-28,11:03:00,Cash,0,2,0
C9952,R2,1,2024-02-28,13:56:00,Cash,30,3,0
C9953,R2,1,2024-02-28,10:11:00,Cash,40,3,1
C9954,R2,1,2024-02-28,13:45:00,Card,10,1,0
C9955,R2,1,2024-02-28,12:39:00,Card,30,1,0
C9956,R2,1,2024-02-28,18:30:00,Cash,0,2,0
C9957,R2,1,2024-02-28,11:38:00,Cash,10,3,1
C9958,R2,1,2024-02-28,14:32:00,Card,30,1,0
C9959,R2,1,2024-02-28,22:55:00,Cash,0,3,1
C9960,R2,1,2024-02-28,11:26:00,Cash,0,3,1
C9961,R2,1,2024-02-28,12:24:00,Cash,0,2,1
C9962,R2,1,2024-02-28,16:18:00,Card,30,2,1
C9963,R2,1,2024-02-28,18:39:00,Card,0,3,0
C9964,R2,1,2024-02-28,17:47:00,Cash,20,3,0
C9965,R2,1,2024-02-28,11:55:00,Cash,20,3,0
C9966,R2,1,2024-02-28,21:24:00,Card,0,1,1
C9967,R2,1,2024-02-28,17:35:00,Card,0,1,1
C9968,R2,1,2024-02-28,11:49:00,Cash,0,2,1
C9969,R2,1,2024-02-28,18:28:00,Cash,20,3,1
C9970,R2,1,2024-02-28,22:18:00,Cash,10,1,0
C9971,R2,1,2024-02-28,12:56:00,Cash,20,3,0
C9972,R2,1,2024-02-28,18:58:00,Cash,30,3,1
C9973,R2,1,2024-02-28,23:08:00,Cash,10,2,0
C9974,R2,1,2024-02-28,17:54:00,Card,0,2,0
C9975,R2,1,2024-02-28,18:25:00,Card,40,2,1
C9976,R2,1,2024-02-28,22:14:00,Card,0,2,0
C9977,R2,1,2024-02-28,23:58:00,Cash,0,3,1
C9978,R2,1,2024-02-28,16:13:00,Cash,0,3,1
C9979,R2,1,2024-02-28,12:15:00,Card,0,3,1
C9980,R2,1,2024-02-28,10:09:00,Card,20,3,0
C9981,R2,1,2024-02-28,13:46:00,Card,0,1,1
C9982,R2,1,2024-02-28,19:11:00,Cash,20,2,0
C9983,R2,1,2024-02-28,12:10:00,Cash,0,1,0
C9984,R2,1,2024-02-28,20:43:00,Cash,0,2,0
C9985,R2,1,2024-02-28,20:07:00,Cash,20,2,1
C9986,R2,1,2024-02-29,22:03:00,Cash,10,2,0
C9987,R2,1,2024-02-29,17:30:00,Card,20,3,0
C9988,R2,1,2024-02-29,17:47:00,Card,0,2,1
C9989,R2,1,2024-02-29,13:01:00,Cash,999,1,0
C9990,R2,1,2024-02-29,16:47:00,Cash,10,1,0
C9991,R2,1,2024-02-29,16:54:00,Card,0,3,1
C9992,R2,1,2024-02-29,15:41:00,Cash,0,3,1
C9993,R2,1,2024-02-29,22:59:00,Card,30,3,0
C9994,R2,1,2024-02-29,21:20:00,Cash,30,1,0
C9995,R2,1,2024-02-29,18:16:00,Card,10,3,0
C9996,R2,1,2024-02-29,15:02:00,Cash,20,2,0
C9997,R2,1,2024-02-29,23:51:00,Cash,0,1,0
C9998,R2,1,2024-02-29,21:51:00,Card,30,1,1
C9999,R2,1,2024-02-29,16:14:00,Card,20,3,1
C10000,R2,1,2024-02-29,11:53:00,Card,20,2,0
C10001,R2,1,2024-02-29,21:59:00,Card,0,1,0
C10002,R2,1,2024-02-29,15:03:00,Card,0,1,0
C10003,R2,1,2024-02-29,22:07:00,Card,20,2,0
C10004,R2,1,2024-02-29,23:16:00,Card,20,3,0
C10005,R2,1,2024-02-29,18:02:00,Cash,0,3,0
C10006,R2,1,2024-02-29,12:50:00,Card,0,2,0
C10007,R2,1,2024-02-29,13:39:00,Card,0,1,0
C10008,R2,1,2024-02-29,18:00:00,Cash,10,3,0
C10009,R2,1,2024-02-29,20:33:00,Cash,20,3,1
C10010,R2,1,2024-02-29,13:09:00,Cash,0,3,1
C10011,R2,1,2024-02-29,11:31:00,Cash,20,1,1
C10012,R2,1,2024-02-29,12:39:00,,30,1,1
C10013,R2,1,2024-02-29,14:37:00,Cash,0,2,0
C10014,R2,1,2024-02-29,10:14:00,,10,1,1
C10015,R2,1,2024-02-29,12:42:00,Cash,0,1,0
C10016,R2,1,2024-02-29,15:41:00,Cash,30,1,0
C10017,R2,1,2024-02-29,16:02:00,Cash,0,2,0
C10018,R2,1,2024-02-29,11:12:00,Card,0,3,0
C10019,R2,1,2024-02-29,13:26:00,Cash,30,1,1
C10020,R2,1,2024-02-29,18:44:00,Card,0,2,0
C10021,R2,1,2024-03-01,21:44:00,Card,10,3,1
C10022,R2,1,2024-03-01,20:31:00,Card,10,1,0
C10023,R2,1,2024-03-01,18:00:00,Cash,0,1,0
C10024,R2,1,2024-03-01,20:45:00,Cash,0,3,0
C10025,R2,1,2024-03-01,14:51:00,Card,20,2,1
C10026,R2,1,2024-03-01,23:34:00,Card,10,2,0
C10027,R2,1,2024-03-01,10:31:00,Card,20,1,0
C10028,R2,1,2024-03-01,22:31:00,Cash,0,2,1
C10029,R2,1,2024-03-01,16:29:00,Cash,0,2,1
C10030,R2,1,2024-03-01,18:05:00,Cash,30,2,1
C10031,R2,1,2024-03-01,19:41:00,Card,40,2,0
C10032,R2,1,2024-03-01,16:21:00,Cash,0,1,0
C10033,R2,1,2024-03-01,17:36:00,Cash,30,3,1
C10034,R2,1,2024-03-01,18:39:00,Cash,0,2,1
C10035,R2,1,2024-03-01,18:01:00,Card,10,2,1
C10036,R2,1,2024-03-01,22:24:00,Cash,0,3,1
C10037,R2,1,2024-03-01,18:02:00,,10,1,1
C10038,R2,1,2024-03-01,10:42:00,Cash,999,1,0
C10039,R2,1,2024-03-01,21:39:00,Card,30,1,0
C10040,R2,1,2024-03-01,13:50:00,Card,40,1,1
C10041,R2,1,2024-03-01,22:35:00,Cash,40,1,0
C10042,R2,1,2024-03-01,21:58:00,Cash,0,1,1
C10043,R2,1,2024-03-01,17:55:00,Card,10,1,0
C10044,R2,1,2024-03-01,19:36:00,Cash,0,1,1
C10045,R2,1,2024-03-01,18:27:00,Cash,0,2,0
C10046,R2,1,2024-03-01,11:10:00,Card,40,1,1
C10047,R2,1,2024-03-01,20:03:00,Cash,40,1,1
C10048,R2,1,2024-03-01,20:40:00,Cash,30,3,0
C10049,R2,1,2024-03-01,13:42:00,Cash,10,1,0
C10050,R2,1,2024-03-01,12:01:00,Cash,0,3,0
C10051,R2,1,2024-03-01,20:42:00,Cash,0,3,0
C10052,R2,1,2024-03-01,18:00:00,Cash,0,3,0
C10053,R2,1,2024-03-01,15:53:00,Card,0,2,0
C10054,R2,1,2024-03-01,22:51:00,Card,30,3,1
C10055,R2,1,2024-03-01,19:21:00,Cash,30,2,0
C10056,R2,1,2024-03-01,12:49:00,Cash,0,1,1
C10057,R2,1,2024-03-01,16:27:00,Card,0,2,0
C10058,R2,1,2024-03-01,17:41:00,Card,0,2,1
C10059,R2,1,2024-03-01,12:19:00,Card,20,2,1
C10060,R2,1,2024-03-01,14:10:00,Cash,0,1,1
C10061,R2,1,2024-03-01,10:59:00,Cash,20,2,1
C10062,R2,1,2024-03-01,23:59:00,Cash,0,3,0
C10063,R2,1,2024-03-01,16:40:00,Card,40,3,1
C10064,R2,1,2024-03-01,16:42:00,Card,0,3,0
C10065,R2,1,2024-03-01,11:05:00,Cash,20,2,1
C10066,R2,1,2024-03-01,11:25:00,Card,0,1,0
C10067,R2,1,2024-03-01,21:12:00,Cash,10,2,0
C10068,R2,1,2024-03-01,18:44:00,Card,20,1,0
C10069,R2,1,2024-03-01,16:47:00,Card,30,2,1
C10070,R2,1,2024-03-01,22:36:00,Card,0,2,0
C10071,R2,1,2024-03-01,23:10:00,,0,2,0
C10072,R2,1,2024-03-01,21:02:00,Cash,0,1,0
C10073,R2,1,2024-03-01,13:35:00,Cash,0,1,1
C10074,R2,1,2024-03-01,13:09:00,Card,0,2,1
C10075,R2,1,2024-03-01,15:13:00,Cash,30,2,1
C10076,R2,1,2024-03-01,23:58:00,Cash,40,2,0
C10077,R2,1,2024-03-01,16:33:00,Card,0,2,0
C10078,R2,1,2024-03-01,14:59:00,Card,40,2,1
C10079,R2,1,2024-03-01,19:42:00,,0,1,0
C10080,R2,1,2024-03-01,22:11:00,Card,0,3,0
C10081,R2,1,2024-03-01,15:50:00,Card,20,3,1
C10082,R2,1,2024-03-01,16:00:00,Cash,20,1,1
C10083,R2,1,2024-03-01,14:25:00,Card,0,3,1
C10084,R2,1,2024-03-01,15:55:00,Card,0,1,1
C10085,R2,1,2024-03-01,22:18:00,Cash,30,2,1
